Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Quantity,Price,Discount,Profit
224,CA-2017-147228,9/9/2017,14/9/2017,Standard Class,SO-20335,OFF-SU-10001225,3,8.832,0.2,-1.9872
225,CA-2016-167241,15/8/2016,22/8/2016,Standard Class,BD-11320,OFF-ST-10001505,3,17.94,0.0,3.0498
226,CA-2015-100146,14/5/2015,19/5/2015,Standard Class,CB-12535,FUR-CH-10004495,3,722.352,0.2,81.2646
227,CA-2017-102736,5/9/2017,9/9/2017,Standard Class,LP-17095,TEC-AC-10004568,4,89.568,0.2,-1.1196
228,CA-2016-128727,29/8/2016,4/9/2016,Standard Class,MO-17800,TEC-PH-10003442,4,22.0,0.0,5.5
229,CA-2016-123946,12/9/2016,17/9/2016,Standard Class,AJ-10795,FUR-CH-10002073,4,1059.12,0.0,307.1448
230,CA-2015-117611,8/11/2015,10/11/2015,Second Class,MZ-17335,TEC-AC-10002049,3,371.97,0.0,66.9546
231,CA-2015-137302,26/4/2015,1/5/2015,Standard Class,BW-11110,TEC-PH-10003174,3,311.976,0.2,38.997
232,CA-2015-121188,28/8/2015,4/9/2015,Standard Class,CB-12025,OFF-BI-10001617,5,41.36,0.2,13.959
233,CA-2015-105158,5/9/2015,10/9/2015,Standard Class,SP-20860,OFF-PA-10001970,3,36.84,0.0,17.3148
234,CA-2017-118885,29/12/2017,2/1/2018,Standard Class,JG-15160,FUR-CH-10002880,4,393.568,0.2,-44.2764
235,CA-2015-141593,14/12/2015,16/12/2015,Second Class,DB-12970,OFF-BI-10001153,2,55.264,0.2,20.724
236,CA-2017-137505,24/11/2017,24/11/2017,Same Day,BP-11290,FUR-TA-10001676,2,71.088,0.2,-1.7772
237,CA-2016-144218,31/10/2016,4/11/2016,Standard Class,JD-15895,OFF-ST-10002615,7,1085.42,0.0,282.2092
238,US-2016-100720,16/7/2016,21/7/2016,Standard Class,CK-12205,TEC-PH-10003963,4,494.376,0.4,-115.3544
239,CA-2016-120824,12/6/2016,16/6/2016,Second Class,AW-10930,OFF-AP-10001242,4,64.384,0.8,-160.96
240,CA-2016-118934,9/8/2016,14/8/2016,Standard Class,GH-14410,OFF-BI-10004465,5,11.88,0.7,-7.92
241,CA-2016-145177,10/11/2016,14/11/2016,Standard Class,PP-18955,OFF-PA-10000682,1,4.624,0.2,1.6762
242,CA-2014-114195,1/11/2014,3/11/2014,First Class,EA-14035,OFF-BI-10001658,3,22.428,0.7,-17.9424
243,CA-2015-143147,26/5/2015,28/5/2015,Second Class,PS-18760,TEC-MA-10004679,2,399.54,0.4,-79.908
244,CA-2015-146675,16/4/2015,20/4/2015,Standard Class,SB-20185,TEC-CO-10001766,4,1439.968,0.2,485.9892
245,CA-2017-130764,27/10/2017,28/10/2017,First Class,JO-15145,TEC-PH-10003215,4,95.84,0.2,34.742
246,CA-2016-143441,5/11/2016,5/11/2016,Same Day,EB-14170,OFF-LA-10002312,1,11.84,0.2,4.44
247,CA-2015-154326,15/2/2015,19/2/2015,Standard Class,RP-19855,TEC-AC-10004568,5,139.95,0.0,26.5905
248,CA-2014-131002,7/9/2014,12/9/2014,Second Class,TB-21400,OFF-BI-10000948,3,42.0,0.0,20.1207
249,CA-2016-121755,16/1/2016,20/1/2016,Second Class,EH-13945,TEC-AC-10003027,3,90.57,0.0,11.7741
250,CA-2015-161795,21/12/2015,23/12/2015,Second Class,AH-10075,OFF-AR-10001919,2,3.008,0.2,0.3384
251,CA-2017-137365,30/11/2017,3/12/2017,Second Class,BP-11095,TEC-AC-10001767,3,95.976,0.2,-10.7973
252,CA-2014-139017,11/5/2014,17/5/2014,Standard Class,RM-19375,TEC-AC-10001013,2,46.0,0.2,7.6154
253,CA-2014-114790,11/3/2014,13/3/2014,Second Class,FM-14215,TEC-PH-10000984,3,587.97,0.0,164.6316
254,CA-2016-162404,23/7/2016,27/7/2016,Standard Class,NF-18475,OFF-BI-10000948,4,11.416,0.8,-18.8364
255,CA-2014-134551,20/12/2014,25/12/2014,Standard Class,TS-21505,FUR-CH-10004287,3,662.0,0.2,74.574
256,CA-2016-118101,26/6/2016,26/6/2016,Same Day,SN-20560,OFF-BI-10000773,1,8.02,0.0,3.7694
257,CA-2017-145219,24/12/2017,25/12/2017,First Class,RM-19675,OFF-BI-10001670,3,90.48,0.2,33.93
258,CA-2016-152170,12/11/2016,15/11/2016,Second Class,FH-14275,OFF-BI-10002072,2,17.38,0.0,8.69
259,CA-2015-110947,9/6/2015,15/6/2015,Standard Class,AG-10765,OFF-BI-10001670,3,113.1,0.0,56.55
260,CA-2015-114069,13/7/2015,15/7/2015,Second Class,ND-18370,FUR-CH-10000595,9,1931.04,0.1,321.84
261,CA-2015-154746,14/11/2015,17/11/2015,First Class,PJ-18835,OFF-EN-10001532,2,33.96,0.0,16.98
262,CA-2017-106537,12/8/2017,17/8/2017,Standard Class,RH-19495,OFF-PA-10000223,4,20.736,0.2,7.2576
263,CA-2015-165057,11/9/2015,15/9/2015,Standard Class,SC-20725,OFF-LA-10003190,3,8.64,0.0,4.2336
264,CA-2016-156265,2/8/2016,4/8/2016,Second Class,BF-11020,FUR-TA-10001691,2,136.464,0.2,15.3522
265,CA-2015-104486,1/5/2015,6/5/2015,Standard Class,PO-18850,OFF-ST-10000876,3,37.32,0.0,10.4496
266,US-2017-113852,29/7/2017,2/8/2017,Standard Class,GW-14605,TEC-AC-10003027,3,90.57,0.0,11.7741
267,CA-2017-110905,10/9/2017,15/9/2017,Second Class,RW-19690,OFF-AP-10003281,2,24.18,0.0,7.254
268,CA-2015-117828,23/12/2015,26/12/2015,First Class,BD-11500,OFF-AP-10001563,4,194.32,0.0,56.3528
269,CA-2014-159520,6/6/2014,11/6/2014,Standard Class,GT-14635,OFF-BI-10003982,9,149.544,0.2,50.4711
270,CA-2014-119375,17/11/2014,22/11/2014,Standard Class,YC-21895,OFF-ST-10002011,7,2934.33,0.0,792.2691
271,CA-2015-141012,9/6/2015,11/6/2015,Second Class,TG-21640,TEC-PH-10004522,3,140.376,0.2,8.7735
272,CA-2016-134474,5/1/2016,7/1/2016,Second Class,AJ-10795,TEC-PH-10002923,2,59.184,0.2,5.1786
273,CA-2015-169677,13/1/2015,15/1/2015,Second Class,KS-16300,OFF-LA-10003223,2,9.82,0.0,4.8118
274,CA-2016-106621,29/9/2016,1/10/2016,Second Class,DM-12955,OFF-AR-10002375,4,10.496,0.2,1.1808
275,US-2014-141215,15/6/2014,21/6/2014,Standard Class,KL-16555,FUR-TA-10001520,2,99.918,0.3,-18.5562
276,CA-2014-153850,24/11/2014,29/11/2014,Standard Class,TH-21100,TEC-PH-10002584,4,1502.376,0.4,-250.396
277,CA-2016-128412,10/12/2016,17/12/2016,Standard Class,AP-10915,OFF-BI-10001718,3,153.552,0.2,51.8238
278,CA-2014-120887,27/9/2014,3/10/2014,Standard Class,TS-21205,FUR-FU-10001588,3,87.54,0.0,37.6422
279,CA-2015-121041,3/11/2015,10/11/2015,Standard Class,CS-12250,OFF-EN-10001137,2,6.608,0.2,2.1476
280,US-2016-100839,13/10/2016,17/10/2016,Standard Class,NC-18625,FUR-FU-10001617,3,24.96,0.2,4.368
281,CA-2016-163398,3/5/2016,8/5/2016,Standard Class,CB-12415,OFF-BI-10000014,1,2.182,0.8,-3.6003
282,CA-2017-165204,13/11/2017,16/11/2017,Second Class,MN-17935,OFF-ST-10003716,4,720.064,0.2,-63.0056
283,CA-2017-100223,5/7/2017,10/7/2017,Standard Class,LS-16945,OFF-BI-10003429,9,11.394,0.8,-17.6607
284,CA-2014-104402,17/6/2014,23/6/2014,Standard Class,DB-13660,TEC-MA-10000423,3,65.97,0.0,31.0059
285,CA-2015-103177,30/5/2015,1/6/2015,First Class,EN-13780,OFF-AP-10004540,2,160.0,0.0,45.0
286,CA-2017-144568,29/5/2017,2/6/2017,Standard Class,JO-15550,OFF-FA-10004395,5,23.55,0.0,1.0
287,US-2016-115441,25/7/2016,28/7/2016,Second Class,SH-19975,TEC-AC-10003116,7,124.25,0.0,48.0
288,US-2017-124779,8/9/2017,11/9/2017,First Class,BF-11020,FUR-FU-10001095,2,21.184,0.6,-12.0
289,CA-2017-133333,18/9/2017,22/9/2017,Standard Class,BF-11020,OFF-PA-10002377,4,22.0,0.0,10.0
290,CA-2017-155740,30/7/2017,2/8/2017,First Class,TC-21475,OFF-BI-10001071,4,76.776,0.7,-54.0
291,CA-2017-117128,5/12/2017,8/12/2017,Second Class,BF-11080,OFF-PA-10000007,6,21.6,0.0,10.0
292,CA-2014-164210,18/11/2014,20/11/2014,Second Class,PW-19240,OFF-PA-10002259,4,35.0,0.2,13.0
293,CA-2016-141551,24/9/2016,30/9/2016,Standard Class,BP-11230,OFF-PA-10001569,1,6.48,0.0,3.0
294,CA-2016-160745,11/12/2016,16/12/2016,Second Class,AR-10825,TEC-AC-10001142,4,316.0,0.0,32.0
295,CA-2014-157882,3/10/2014,8/10/2014,Second Class,AR-10405,FUR-CH-10002774,3,122.352,0.2,14.0
296,CA-2015-125976,27/9/2015,2/10/2015,Standard Class,JK-15205,TEC-PH-10002496,12,1871.88,0.0,562.0
297,US-2016-127971,20/11/2016,27/11/2016,Standard Class,DW-13195,TEC-PH-10003095,7,122.92,0.2,46.0
298,CA-2016-163972,17/10/2016,21/10/2016,Standard Class,MG-17890,FUR-BO-10003894,2,120.666,0.15,21.0
299,CA-2014-101266,27/8/2014,30/8/2014,Second Class,MM-17920,OFF-PA-10002986,2,13.36,0.0,6.0
300,US-2017-111024,3/7/2017,6/7/2017,Second Class,SZ-20035,FUR-TA-10002041,2,215.148,0.4,-104.0
301,CA-2017-100160,7/9/2017,11/9/2017,Standard Class,CB-12025,OFF-EN-10001509,3,4.896,0.2,1.6524
302,CA-2017-131492,19/10/2017,24/10/2017,Second Class,HH-15010,FUR-TA-10003837,2,24.368,0.2,-3.3506
303,CA-2014-100090,8/7/2014,12/7/2014,Standard Class,EB-13705,OFF-BI-10001597,6,196.704,0.2,68.8464
304,CA-2015-120103,24/12/2015,29/12/2015,Standard Class,MS-17365,TEC-PH-10002170,2,111.984,0.2,11.1984
305,US-2017-149510,3/12/2017,10/12/2017,Standard Class,MC-17575,OFF-AP-10002350,3,45.216,0.2,4.5216
306,US-2017-106705,26/12/2017,1/1/2018,Standard Class,PO-18850,OFF-PA-10001509,5,44.75,0.0,20.585
307,CA-2017-106068,23/10/2017,28/10/2017,Standard Class,RB-19330,OFF-ST-10004507,1,13.72,0.2,1.2005
308,CA-2017-115154,8/1/2017,11/1/2017,First Class,RS-19420,FUR-TA-10001950,2,892.98,0.0,80.3682
309,CA-2016-123414,21/8/2016,27/8/2016,Standard Class,SU-20665,OFF-SU-10002573,2,28.048,0.2,3.506
310,CA-2015-118738,24/10/2015,30/10/2015,Standard Class,AG-10495,OFF-PA-10003177,3,15.552,0.2,5.4432
311,CA-2015-112452,4/4/2015,4/4/2015,Same Day,NC-18340,TEC-PH-10000307,1,10.95,0.0,0.438
312,CA-2016-146521,21/7/2016,23/7/2016,Second Class,CC-12610,OFF-BI-10000301,1,1.941,0.7,-1.294
313,CA-2017-149048,13/5/2017,17/5/2017,Standard Class,BM-11650,OFF-ST-10000078,2,530.34,0.0,95.4612
314,CA-2017-132955,24/6/2017,28/6/2017,Standard Class,SC-20575,OFF-BI-10002735,3,102.0,0.0,48.3771
315,CA-2014-163419,11/11/2014,14/11/2014,Second Class,TZ-21580,FUR-CH-10000665,5,603.0,0.2,75.49
316,CA-2017-118199,9/5/2017,11/5/2017,First Class,LB-16795,TEC-AC-10004171,2,199.0,0.0,87.9912
317,CA-2016-108987,8/9/2016,10/9/2016,Second Class,AG-10675,OFF-ST-10001580,3,35.952,0.2,3.5952
318,CA-2017-134565,11/6/2017,13/6/2017,Second Class,TB-21400,OFF-ST-10004804,2,102.96,0.0,1.0296
319,CA-2017-164049,2/11/2017,6/11/2017,Standard Class,KH-16630,OFF-PA-10000791,5,23.85,0.0,10.7325
320,CA-2017-168193,6/3/2017,11/3/2017,Second Class,RM-19750,OFF-PA-10002254,1,26.38,0.0,12.1348
321,CA-2015-143238,6/9/2015,8/9/2015,First Class,LO-17170,TEC-AC-10003499,4,46.32,0.0,18.0648
322,CA-2014-109043,15/8/2014,17/8/2014,First Class,CS-12355,OFF-AP-10004708,5,152.24,0.2,17.127
323,CA-2017-107552,5/5/2017,5/5/2017,Same Day,AI-10855,OFF-PA-10002947,1,6.68,0.0,3.2064
324,US-2017-128447,10/11/2017,17/11/2017,Standard Class,MC-17845,OFF-AP-10004540,5,400.8,0.0,112.224
325,CA-2015-112144,28/6/2015,2/7/2015,Standard Class,CY-12745,FUR-FU-10004306,4,621.76,0.2,46.632
326,CA-2015-142601,18/4/2015,20/4/2015,Second Class,DE-13255,OFF-PA-10000483,2,61.96,0.0,27.882
327,CA-2015-162201,8/6/2015,12/6/2015,Standard Class,AG-10495,OFF-AR-10003856,2,4.448,0.2,0.3336
328,US-2017-141852,9/11/2017,14/11/2017,Standard Class,JE-15745,FUR-FU-10000023,8,47.12,0.0,20.7328
329,CA-2016-149762,3/12/2016,7/12/2016,Standard Class,RD-19720,OFF-ST-10001558,3,48.72,0.0,7.308
330,CA-2016-156503,14/10/2016,20/10/2016,Standard Class,NC-18415,OFF-PA-10002377,1,39.0,0.2,14.682
331,CA-2017-165841,21/12/2017,28/12/2017,Standard Class,DB-13210,OFF-PA-10001144,3,166.44,0.0,79.8912
332,CA-2015-124800,26/9/2015,30/9/2015,Standard Class,RW-19540,OFF-PA-10000501,4,86.272,0.2,31.2736
333,US-2016-126844,8/10/2016,14/10/2016,Standard Class,BW-11110,FUR-FU-10004909,8,51.0,0.6,-32.32
334,CA-2017-167703,3/2/2017,8/2/2017,Standard Class,MC-17575,OFF-BI-10002071,3,5.229,0.7,-4.0
335,CA-2014-102869,9/9/2014,14/9/2014,Second Class,LC-17140,TEC-AC-10002134,6,64.704,0.2,-5.0
336,CA-2015-120621,21/3/2015,26/3/2015,Standard Class,JW-16075,OFF-BI-10000948,3,12.0,0.7,-10.0
337,CA-2017-145702,19/5/2017,24/5/2017,Second Class,AH-10075,OFF-PA-10001526,7,27.888,0.2,10.0
338,US-2017-163790,2/11/2017,4/11/2017,Second Class,NL-18310,OFF-FA-10004838,3,5.58,0.0,0.0
339,CA-2017-151211,17/8/2017,23/8/2017,Standard Class,AH-10120,OFF-BI-10002735,3,102.93,0.0,48.0
340,CA-2017-116645,30/11/2017,4/12/2017,Standard Class,ME-17725,OFF-AR-10001044,6,155.94,0.0,45.0
341,CA-2014-154592,7/12/2014,8/12/2014,First Class,EH-14005,OFF-PA-10000062,3,164.88,0.0,81.0
342,CA-2014-126200,25/8/2014,29/8/2014,Standard Class,JE-15715,OFF-BI-10002225,3,12.384,0.8,-20.0
343,CA-2016-108105,16/2/2016,23/2/2016,Standard Class,GW-14605,OFF-BI-10002412,1,5.8,0.0,2.61
344,CA-2017-128335,29/9/2017,5/10/2017,Standard Class,JA-15970,OFF-EN-10001539,3,23.34,0.0,10.9698
345,CA-2017-136875,3/12/2017,3/12/2017,Same Day,TC-21295,OFF-PA-10000357,3,166.44,0.0,79.8912
346,CA-2017-112333,8/4/2017,14/4/2017,Standard Class,KF-16285,OFF-AP-10001962,5,41.95,0.0,10.4875
347,CA-2016-130393,1/12/2016,3/12/2016,Second Class,JM-15865,FUR-CH-10002647,5,248.43,0.3,-17.745
348,CA-2014-155264,19/10/2014,22/10/2014,Second Class,RP-19270,TEC-PH-10001305,3,117.576,0.2,11.7576
349,US-2016-155768,1/12/2016,1/12/2016,Same Day,LB-16795,OFF-EN-10001219,3,22.92,0.0,11.2308
350,US-2014-127635,14/9/2014,18/9/2014,Second Class,SC-20260,OFF-PA-10004610,2,6.848,0.2,2.14
351,US-2016-114013,13/3/2016,15/3/2016,Second Class,SC-20770,TEC-PH-10001494,3,539.91,0.4,-116.9805
352,CA-2015-164084,7/9/2015,12/9/2015,Standard Class,AG-10525,OFF-BI-10000605,2,6.096,0.2,2.0574
353,CA-2017-100580,13/8/2017,20/8/2017,Standard Class,MK-17905,OFF-BI-10000069,3,36.024,0.2,11.7078
354,CA-2017-147354,9/3/2017,13/3/2017,Standard Class,KB-16315,TEC-CO-10000971,2,479.984,0.2,59.998
355,CA-2015-149678,13/4/2015,15/4/2015,Second Class,AW-10840,OFF-SU-10004498,1,12.88,0.0,0.3864
356,CA-2017-117457,8/12/2017,12/12/2017,Standard Class,KH-16510,OFF-LA-10003766,9,28.35,0.0,13.608
357,CA-2015-123568,8/11/2015,14/11/2015,Standard Class,SC-20095,OFF-BI-10001510,5,91.68,0.2,28.65
358,CA-2017-121790,30/1/2017,6/2/2017,Standard Class,LP-17095,OFF-SU-10004231,4,31.68,0.2,2.772
359,CA-2015-140144,20/6/2015,25/6/2015,Second Class,SC-20770,TEC-PH-10002726,3,125.976,0.2,47.241
360,CA-2016-134775,28/10/2016,29/10/2016,First Class,AS-10285,OFF-PA-10004734,7,50.96,0.0,25.48
361,US-2017-148866,19/9/2017,24/9/2017,Standard Class,JM-15535,OFF-PA-10004782,5,32.4,0.0,15.552
362,US-2014-112991,10/12/2014,14/12/2014,Standard Class,SH-19975,OFF-PA-10000019,4,25.0,0.0,12.4416
363,CA-2017-151281,27/4/2017,2/5/2017,Standard Class,HM-14980,FUR-FU-10000397,7,139.0,0.0,39.0824
364,US-2016-166660,30/1/2016,1/2/2016,Second Class,TB-21250,FUR-BO-10000468,1,48.58,0.0,7.7728
365,CA-2016-128307,25/7/2016,29/7/2016,Standard Class,BE-11335,OFF-EN-10003040,1,20.936,0.2,7.0659
366,CA-2015-169299,24/8/2015,26/8/2015,First Class,DO-13435,OFF-AR-10002053,3,7.152,0.2,0.7152
367,CA-2015-102281,12/10/2015,14/10/2015,First Class,MP-17470,TEC-PH-10001552,6,71.76,0.0,20.0928
368,CA-2017-139619,19/9/2017,23/9/2017,Standard Class,ES-14080,OFF-ST-10003282,2,95.0,0.2,9.5616
369,CA-2015-124891,31/7/2015,31/7/2015,Same Day,RH-19495,TEC-AC-10003033,7,2309.0,0.0,762.1845
370,US-2015-168704,13/4/2015,17/4/2015,Standard Class,FP-14320,FUR-TA-10002530,2,211.372,0.3,-45.294
371,CA-2017-159954,10/9/2017,14/9/2017,Standard Class,SS-20410,OFF-BI-10004876,1,2.78,0.0,1.3622
372,CA-2017-167661,5/10/2017,10/10/2017,Standard Class,MP-18175,OFF-PA-10002581,2,61.96,0.0,27.882
373,CA-2017-101574,28/9/2017,4/10/2017,Standard Class,BD-11725,FUR-FU-10001706,3,9.24,0.0,4.4352
374,CA-2017-122490,13/11/2017,18/11/2017,Standard Class,TT-21070,OFF-LA-10001613,3,8.64,0.0,4.2336
375,CA-2017-150623,10/4/2017,14/4/2017,Standard Class,DB-13360,OFF-ST-10003692,5,286.15,0.0,71.5375
376,US-2017-147886,28/3/2017,31/3/2017,First Class,DH-13075,OFF-PA-10003651,4,26.72,0.0,12.8256
377,CA-2016-128671,11/8/2016,16/8/2016,Standard Class,MT-18070,OFF-PA-10001870,5,32.4,0.0,15.552
378,CA-2017-107321,31/8/2017,4/9/2017,Standard Class,AW-10930,OFF-BI-10004022,3,6.672,0.2,2.1684
379,US-2015-163279,22/3/2015,26/3/2015,Standard Class,JD-16150,FUR-FU-10000747,2,91.96,0.0,15.6332
380,CA-2015-119291,14/5/2015,17/5/2015,First Class,JO-15550,OFF-LA-10002312,4,47.36,0.2,17.76
381,CA-2017-143035,3/10/2017,5/10/2017,Second Class,CC-12430,TEC-AC-10002049,3,371.97,0.0,67.0
382,CA-2016-162187,11/12/2016,11/12/2016,Same Day,NS-18640,FUR-TA-10003008,3,328.59,0.4,-148.0
383,CA-2015-121720,11/6/2015,12/6/2015,First Class,JE-15610,FUR-FU-10003464,3,48.0,0.2,7.0
384,CA-2017-169327,2/9/2017,4/9/2017,Second Class,MH-17290,FUR-FU-10004188,5,511.0,0.0,133.0
385,CA-2015-125934,11/9/2015,18/9/2015,Standard Class,SN-20560,OFF-AP-10003860,4,111.04,0.0,30.0
386,CA-2017-104731,21/7/2017,27/7/2017,Standard Class,AM-10705,FUR-BO-10003441,3,302.0,0.0,70.0
387,CA-2017-116498,30/5/2017,3/6/2017,Standard Class,KA-16525,OFF-AR-10003405,6,35.1,0.0,10.0
388,CA-2015-102015,12/9/2015,18/9/2015,Standard Class,TM-21010,OFF-FA-10000490,1,1.24,0.0,1.0
389,US-2014-100279,10/3/2014,14/3/2014,Standard Class,SW-20275,OFF-PA-10002259,2,22.0,0.0,11.0
390,CA-2014-133543,22/12/2014,26/12/2014,Standard Class,KM-16660,OFF-AR-10003394,4,11.76,0.0,3.0
391,CA-2017-164756,18/9/2017,22/9/2017,Standard Class,SS-20140,OFF-SU-10004261,2,34.48,0.0,10.0
392,CA-2017-125878,25/2/2017,2/3/2017,Standard Class,MH-18025,OFF-BI-10002609,3,1.788,0.8,-3.0
393,CA-2017-132976,13/10/2017,17/10/2017,Standard Class,AG-10495,OFF-PA-10004470,4,18.0,0.2,6.0
394,CA-2014-166863,20/6/2014,24/6/2014,Standard Class,SC-20020,OFF-PA-10000587,2,11.648,0.2,4.0768
395,US-2015-138093,10/12/2015,16/12/2015,Standard Class,KM-16225,FUR-CH-10000785,3,542.94,0.0,141.0
396,CA-2017-115546,14/5/2017,18/5/2017,Standard Class,AH-10465,TEC-PH-10002834,3,539.97,0.0,135.0
397,CA-2016-132479,24/9/2016,26/9/2016,First Class,MK-17905,OFF-BI-10004584,7,442.0,0.8,-730.0
398,CA-2016-103107,4/7/2016,4/7/2016,Same Day,RB-19465,TEC-PH-10002564,3,71.976,0.2,9.0
399,CA-2015-116092,15/2/2015,18/2/2015,Second Class,JM-16195,OFF-AP-10001391,6,541.0,0.0,157.0
400,CA-2015-102491,24/8/2015,28/8/2015,Standard Class,KW-16435,TEC-AC-10003289,4,79.96,0.0,18.3908
401,CA-2014-116190,26/7/2014,1/8/2014,Standard Class,SG-20470,OFF-LA-10002762,13,162.89,0.0,76.5583
402,US-2014-113124,30/3/2014,5/4/2014,Standard Class,NC-18340,OFF-ST-10001511,2,129.3,0.0,6.465
403,CA-2014-131002,7/9/2014,12/9/2014,Second Class,TB-21400,FUR-FU-10004270,3,57.69,0.0,23.6529
404,US-2015-128090,16/8/2015,22/8/2015,Standard Class,JM-15865,TEC-PH-10002624,5,1879.0,0.2,211.4955
405,CA-2016-138520,8/4/2016,13/4/2016,Standard Class,JL-15505,FUR-BO-10002268,6,388.704,0.2,-4.8588
406,CA-2014-149020,10/1/2014,15/1/2014,Standard Class,AJ-10780,FUR-FU-10000965,1,51.94,0.0,21.2954
407,CA-2015-157322,2/7/2015,6/7/2015,Standard Class,RH-19600,OFF-ST-10004507,5,68.6,0.2,6.0025
408,CA-2014-154165,17/2/2014,24/2/2014,Standard Class,DL-13315,OFF-AR-10003631,14,54.0,0.2,8.8088
409,US-2017-104451,8/5/2017,12/5/2017,Second Class,MM-18055,OFF-AP-10000692,4,81.08,0.0,23.0
410,CA-2015-135853,11/12/2015,14/12/2015,First Class,CA-12775,TEC-AC-10004761,11,175.23,0.0,61.0
411,US-2016-134488,24/9/2016,1/10/2016,Standard Class,PK-19075,FUR-CH-10003199,2,155.372,0.3,-13.0
412,US-2017-146878,21/9/2017,27/9/2017,Standard Class,DL-12865,OFF-BI-10002794,1,12.0,0.7,-9.0
413,CA-2016-149223,6/9/2016,11/9/2016,Standard Class,ER-13855,OFF-AP-10000358,6,77.88,0.0,23.0
414,CA-2017-117457,8/12/2017,12/12/2017,Standard Class,KH-16510,OFF-PA-10002893,1,9.68,0.0,4.6464
415,US-2017-152569,15/5/2017,20/5/2017,Standard Class,JD-16015,TEC-PH-10002185,2,11.12,0.2,3.475
416,CA-2017-115777,19/8/2017,24/8/2017,Standard Class,DO-13645,OFF-PA-10000552,3,19.44,0.0,9.3312
417,CA-2015-105970,2/3/2015,7/3/2015,Standard Class,PA-19060,OFF-AR-10003156,1,10.16,0.0,2.6416
418,CA-2014-144414,17/6/2014,21/6/2014,Standard Class,GH-14425,OFF-BI-10004995,3,3266.0,0.2,1061.5721
419,CA-2015-134117,17/12/2015,19/12/2015,Second Class,PG-18895,OFF-AR-10001940,5,16.4,0.0,7.052
420,CA-2017-118017,3/12/2017,6/12/2017,Second Class,LC-16870,OFF-PA-10002246,2,10.32,0.2,3.741
421,CA-2016-127670,20/3/2016,24/3/2016,Standard Class,RD-19660,FUR-TA-10001095,4,697.0,0.0,146.4036
422,CA-2016-135594,30/6/2016,3/7/2016,Second Class,AH-10120,TEC-AC-10003038,7,50.12,0.2,-1.0
423,CA-2016-118745,11/6/2016,16/6/2016,Standard Class,SV-20365,FUR-TA-10003473,3,902.712,0.2,34.0
424,CA-2014-119144,16/11/2014,18/11/2014,First Class,JD-16150,TEC-PH-10004188,4,79.0,0.2,-17.9928
425,CA-2014-147543,6/7/2014,12/7/2014,Standard Class,BC-11125,FUR-CH-10000155,2,478.48,0.2,47.848
426,CA-2017-110380,2/9/2017,7/9/2017,Standard Class,PF-19225,OFF-AR-10000422,3,6.57,0.0,1.7739
427,US-2017-158526,29/12/2017,1/1/2018,Second Class,KH-16360,OFF-AR-10003696,1,34.58,0.0,10.0282
428,US-2015-164238,16/8/2015,20/8/2015,Standard Class,JW-15955,OFF-ST-10002352,7,44.688,0.2,3.3516
429,US-2017-110604,15/5/2017,20/5/2017,Standard Class,JF-15295,FUR-FU-10000076,2,39.96,0.0,17.1828
430,CA-2015-113628,12/11/2015,19/11/2015,Standard Class,AH-10690,FUR-CH-10003298,5,523.0,0.2,-72.039
431,CA-2016-156251,13/8/2016,18/8/2016,Second Class,TS-21160,OFF-BI-10003529,3,8.52,0.0,4.1748
432,CA-2016-140382,23/6/2016,25/6/2016,Second Class,RD-19900,OFF-LA-10001934,3,21.93,0.0,10.3071
433,CA-2014-124737,23/8/2014,27/8/2014,Standard Class,AP-10915,OFF-PA-10000019,6,31.104,0.2,11.0
434,CA-2015-135622,8/12/2015,11/12/2015,Second Class,TT-21460,TEC-PH-10001817,6,1718.4,0.2,150.0
435,CA-2015-106565,20/3/2015,23/3/2015,First Class,BW-11110,OFF-PA-10000061,8,51.0,0.0,25.0
436,CA-2016-100300,24/6/2016,26/6/2016,Second Class,MJ-17740,OFF-PA-10000418,1,104.0,0.0,50.328
437,US-2016-131058,27/12/2016,31/12/2016,Standard Class,EM-14140,OFF-LA-10001613,7,20.16,0.0,9.8784
438,CA-2015-141250,19/1/2015,23/1/2015,Standard Class,PM-18940,FUR-CH-10004875,4,199.304,0.3,-8.5416
439,CA-2016-108581,20/6/2016,26/6/2016,Standard Class,EA-14035,OFF-PA-10000809,2,10.368,0.2,3.6288
440,CA-2017-119424,12/6/2017,14/6/2017,Second Class,SB-20185,OFF-PA-10001639,3,19.44,0.0,9.3312
441,CA-2017-100223,5/7/2017,10/7/2017,Standard Class,LS-16945,FUR-FU-10003601,9,332.0,0.6,-348.6294
442,CA-2016-129686,27/11/2016,29/11/2016,Second Class,GG-14650,TEC-AC-10001266,6,62.4,0.2,19.5
443,US-2015-154389,27/11/2015,3/12/2015,Standard Class,EH-14125,TEC-PH-10002789,8,748.0,0.4,-162.2296
444,US-2016-150861,3/12/2016,6/12/2016,First Class,EG-13900,OFF-LA-10001317,2,6.3,0.0,3.024
445,CA-2017-157966,13/3/2017,13/3/2017,Same Day,SU-20665,OFF-PA-10001934,3,15.552,0.2,5.6376
446,CA-2014-116407,15/11/2014,21/11/2014,Standard Class,JF-15190,OFF-PA-10002137,4,24.0,0.2,7.78
447,CA-2015-131338,9/8/2015,12/8/2015,First Class,NP-18325,TEC-AC-10002600,4,247.0,0.0,34.692
